mitigation E-1
, E-1
if E-1
necessary E-1
, E-1
shall E-1
be E-1
negotiated E-1
within None
the T-1
time T-1
frames T-1
. None

In None
the None
event None
of None
substantial E-1
damage E-1
or E-1
destruction E-1
prior None
to None
closing T-1
, None
this E-2
Purchase E-2
Agreement E-2
shall E-2
be E-2
null E-2
and E-2
void E-2
. None

If None
BUYERS E-1
intend E-1
to E-1
assume E-1
or E-1
take E-1
subject E-1
to E-1
a E-1
lien E-1
on E-1
the E-1
Property E-1
, None
prior None
to None
closing T-1
SELLERS E-2
shall E-2
furnish E-2
BUYERS E-2
with E-2
a E-2
written E-2
statement E-2
from E-2
the E-2
holder E-2
of E-2
such E-2
lien E-2
, E-2
showing E-2
the E-2
correct E-2
balance E-2
due E-2
. None

The E-2
BUYERS E-2
may E-2
have E-2
the E-2
Property E-2
surveyed E-2
at E-2
their E-2
expense E-2
within None
__ T-1
days T-1
of None
acceptance E-1
of E-1
offer E-1
. None

Landlord E-1
will E-1
send E-1
Tenant E-1
a E-1
notice E-1
in E-1
writing E-1
verifying E-1
that E-1
the E-1
Lease E-1
has E-1
been E-1
renewed E-1
for E-1
another E-1
year E-1
( E-1
`` E-1
Notice E-1
to E-1
Renew E-1
'' E-1
) E-1
sixty E-1
( E-1
60 E-1
) E-1
days E-1
prior None
to None
the T-1
expiration T-1
date T-1
of T-1
this T-1
Lease T-1
. None

When None
changing E-1
locks E-1
, None
Tenant E-2
must E-2
give E-2
Landlord E-2
a E-2
key E-2
within None
24 T-1
hours T-1
. None

Either E-2
party E-2
may E-2
terminate E-2
this E-2
lease E-2
upon None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
prior None
written E-1
notice E-1
to E-1
the E-1
other E-1
party E-1
. None

If None
Tenant E-1
fully E-1
performs E-1
its E-1
obligations E-1
hereunder E-1
, None
the E-2
security E-2
deposit E-2
, E-2
or E-2
balance E-2
, E-2
shall E-2
promptly E-2
be E-2
returned E-2
to E-2
Tenant E-2
after None
the T-1
termination T-1
of T-1
this T-1
Lease T-1
. None

Tenant E-1
agree E-1
to E-1
pay E-1
Landlord E-1
rental E-1
payments E-1
on E-1
the E-1
first E-1
day E-1
of E-1
each E-1
month E-1
during None
the T-1
Term T-1
of T-1
this T-1
Lease T-1
. None

Landlord E-2
shall E-2
consider E-2
rent E-2
received E-2
by E-2
mail E-2
as E-2
timely E-2
paid E-2
after None
the T-1
due T-1
date T-1
, None
as None
long None
as None
it E-1
is E-1
post-marked E-1
by E-1
the E-1
due E-1
date E-1
. None

If None
Tenant E-2
fails E-2
to E-2
pay E-2
any E-2
installment E-2
of E-2
rent E-2
or E-2
any E-2
other E-2
amount E-2
within None
five T-1
( T-1
5 T-1
) T-1
days T-1
of None
the E-1
due E-1
date E-1
, None
the E-3
Tenant E-3
shall E-3
pay E-3
Landlord E-3
a E-3
late E-3
payment E-3
charge E-3
in E-3
the E-3
amount E-3
of E-3
$ E-3
. None

Before None
1978 T-1
, None
you E-1
are E-1
required E-1
by E-1
law E-1
to E-1
provide E-1
a E-1
Lead-Based E-1
Paint E-1
Disclosure E-1
to E-1
the E-1
Tenant E-1
. None

if None
possession E-1
is E-1
tendered E-1
within E-1
such E-1
time E-1
, None
Tenant E-2
agrees E-2
to E-2
accept E-2
the E-2
demised E-2
Premises E-2
and E-2
pay E-2
the E-2
rental E-2
herein E-2
provided E-2
from None
that T-1
date T-1
. None

In None
the None
event None
possession E-1
can E-1
not E-1
be E-1
delivered E-1
within None
such T-1
time T-1
, None
then E-2
this E-2
Agreement E-2
and E-2
all E-2
rights E-2
hereunder E-2
shall E-2
terminate E-2
. None

If None
rent E-1
is E-1
not E-1
paid E-1
within None
____ T-1
days T-1
, None
landlord E-2
may E-2
terminate E-2
this E-2
rental E-2
agreement E-2
. None

After None
the T-1
____ T-1
day T-1
of T-1
the T-1
month T-1
, None
rent E-1
paid E-1
will E-1
be E-1
subject E-1
to E-1
a E-1
late E-1
charge E-1
of E-1
$ E-1
____ E-1
. None

Landlord E-1
and E-1
Landlord E-1
's E-1
agents E-1
shall E-1
have E-1
the E-1
right E-1
at E-1
all E-1
reasonable E-1
times E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

Tenant E-1
shall E-1
deposit E-1
with E-1
Landlord E-1
the E-1
sum E-1
of E-1
$ E-1
_____ E-1
receipt E-1
of E-1
which E-1
is E-1
hereby E-1
acknowledged E-1
by E-1
Landlord E-1
, E-1
as E-1
security E-1
for E-1
any E-1
damage E-1
caused E-1
to E-1
the E-1
Premises E-1
during None
the T-1
term T-1
hereof T-1
. None

Such E-1
deposit E-1
shall E-1
be E-1
returned E-1
to E-1
Tenant E-1
, E-1
without E-1
interest E-1
, E-1
and E-1
less E-1
any E-1
set E-1
off E-1
for E-1
damages E-1
to E-1
the E-1
Premises E-1
upon None
the T-1
termination T-1
of T-1
this T-1
Agreement T-1
. None

If None
Tenant E-2
fails E-2
to E-2
comply E-2
with E-2
any E-2
of E-2
the E-2
material E-2
provisions E-2
of E-2
this E-2
Agreement E-2
, E-2
other E-2
than E-2
the E-2
covenant E-2
to E-2
pay E-2
rent E-2
, E-2
or E-2
of E-2
any E-2
present E-2
rules E-2
and E-2
regulations E-2
or E-2
any E-2
that E-2
may E-2
be E-2
hereafter E-2
prescribed E-2
by E-2
Landlord E-2
, E-2
or E-2
materially E-2
fails E-2
to E-2
comply E-2
with E-2
any E-2
duties E-2
imposed E-2
on E-2
Tenant E-2
by E-2
statute E-2
, None
within None
_____ T-1
days T-1
after None
delivery E-1
of E-1
written E-1
notice E-1
by E-1
Landlord E-1
specifying E-1
the E-1
non-compliance E-1
and E-1
indicating E-1
the E-1
intention E-1
of E-1
Landlord E-1
to E-1
terminate E-1
the E-1
Arkansas E-1
Lease E-1
by E-1
reason E-1
thereof E-1
, None
Landlord E-3
may E-3
terminate E-3
this E-3
Agreement E-3
. None

Tenant E-2
shall E-2
inspect E-2
and E-2
certify E-2
that E-2
the E-2
Premises E-2
has E-2
a E-2
working E-2
smoke E-2
detector E-2
or E-2
detectors E-2
within None
_____ T-1
days T-1
after None
taking E-1
possession E-1
thereof E-1
. None

The E-1
Landlord E-1
and E-1
Tenant E-1
( E-1
s E-1
) E-1
agree E-1
to E-1
the E-1
terms E-1
and E-1
conditions E-1
and E-1
shall E-1
be E-1
bound E-1
until None
the T-1
end T-1
of T-1
the T-1
Lease T-1
Term T-1
. None

If None
the E-1
landlord E-1
or E-1
tenant E-1
does E-1
not E-1
want E-1
to E-1
renew E-1
the E-1
lease E-1
, None
he E-2
must E-2
give E-2
the E-2
other E-2
days E-2
written E-2
notice E-2
before None
the T-1
end T-1
of T-1
the T-1
term T-1
. None

After None
the T-1
first T-1
year T-1
, None
the E-1
landlord E-1
must E-1
reduce E-1
the E-1
security E-1
deposit E-1
to E-1
no E-1
more E-1
than E-1
one E-1
month E-1
's E-1
rent E-1
. None

The E-1
LANDLORD E-1
can E-1
deduct E-1
these E-1
charges E-1
, E-1
if E-1
any E-1
, E-1
from E-1
the E-1
security E-1
deposit E-1
and E-1
will E-1
return E-1
the E-1
balance E-1
within None
( T-1
30 T-1
) T-1
thirty T-1
days T-1
. None

If None
the E-1
tenant E-1
fails E-1
to E-1
pay E-1
any E-1
one-month E-1
's E-1
rent E-1
before None
the T-1
due T-1
date T-1
, None
the E-2
LANDLORD E-2
may E-2
end E-2
this E-2
lease E-2
immediately E-2
and E-2
file E-2
a E-2
lawsuit E-2
to E-2
evict E-2
the E-2
tenant E-2
. None

The E-2
property E-2
will E-2
be E-2
considered E-2
abandoned E-2
by E-2
the E-2
tenant E-2
if None
the E-1
tenant E-1
leaves E-1
personal E-1
belongings E-1
in E-1
the E-1
property E-1
after None
the T-1
end T-1
of T-1
the T-1
lease T-1
. None

If None
all E-2
or E-2
any E-2
portion E-2
of E-2
the E-2
security E-2
deposit E-2
is E-2
used E-2
, None
Tenant E-3
agrees E-3
to E-3
reinstate E-3
the E-3
total E-3
security E-3
deposit E-3
within None
five T-1
days T-1
after None
written E-1
notice E-1
is E-1
delivered E-1
to E-1
Tenant E-1
. None

Within None
30 T-1
days T-1
after None
Tenant E-1
vacates E-1
the E-1
Premises E-1
, E-1
returns E-1
keys E-1
and E-1
leaves E-1
forwarding E-1
address E-1
, None
Landlord E-2
shall E-2
( E-2
1 E-2
) E-2
furnish E-2
Tenant E-2
an E-2
itemized E-2
statement E-2
indicating E-2
the E-2
amount E-2
of E-2
any E-2
security E-2
deposit E-2
received E-2
and E-2
the E-2
basis E-2
for E-2
its E-2
disposition E-2
, E-2
and E-2
( E-2
2 E-2
) E-2
return E-2
any E-2
remaining E-2
portion E-2
of E-2
security E-2
deposit E-2
to E-2
Tenant E-2
. None

If None
Broker E-1
's E-1
authority E-1
is E-1
terminated E-1
before None
expiration T-1
of T-1
this T-1
Agreement T-1
, None
Broker E-2
shall E-2
notify E-2
Tenant E-2
, E-2
in E-2
writing E-2
, E-2
where E-2
and E-2
to E-2
whom E-2
security E-2
deposit E-2
has E-2
been E-2
released E-2
. None

If None
any E-2
installment E-2
of E-2
rent E-2
due E-2
from E-2
Tenant E-2
is E-2
not E-2
received E-2
by E-2
Landlord E-2
within E-2
5 E-2
5 T-1
calendar E-2
calendar T-1
days E-2
days T-1
after None
the E-1
due E-1
date E-1
, None
an E-3
additional E-3
sum E-3
of E-3
$ E-3
as E-3
Late E-3
Charge E-3
and E-3
$ E-3
25.00 E-3
as E-3
a E-3
NSF E-3
fee E-3
, E-3
either E-3
or E-3
both E-3
of E-3
which E-3
shall E-3
be E-3
deemed E-3
additional E-3
rent E-3
. None

Tenant E-2
will E-2
provide E-2
Landlord E-2
a E-2
list E-2
of E-2
items E-2
which E-2
are E-2
damaged E-2
or E-2
not E-2
in E-2
operable E-2
condition E-2
within None
3 T-1
days T-1
after None
Commencement E-1
Date E-1
. None

Upon None
termination T-1
of T-1
Agreement T-1
, None
Tenant E-1
shall E-1
: E-1
( E-1
a E-1
) E-1
give E-1
Landlord E-1
all E-1
copies E-1
of E-1
all E-1
keys E-1
or E-1
opening E-1
devices E-1
to E-1
Premises E-1
, E-1
including E-1
any E-1
common E-1
areas E-1
; E-1
( E-1
b E-1
) E-1
vacate E-1
Premises E-1
and E-1
surrender E-1
it E-1
to E-1
Landlord E-1
empty E-1
of E-1
all E-1
persons E-1
; E-1
( E-1
c E-1
) E-1
vacate E-1
any/all E-1
parking E-1
and/or E-1
storage E-1
space E-1
; E-1
( E-1
d E-1
) E-1
deliver E-1
Premises E-1
to E-1
Landlord E-1
in E-1
the E-1
same E-1
condition E-1
as E-1
referenced E-1
in E-1
paragraph E-1
9 E-1
; E-1
( E-1
e E-1
) E-1
clean E-1
Premises E-1
, E-1
including E-1
professional E-1
cleaning E-1
of E-1
carpet E-1
and E-1
drapes E-1
; E-1
( E-1
f E-1
) E-1
give E-1
written E-1
notice E-1
to E-1
Landlord E-1
or E-1
Tenant E-1
's E-1
forwarding E-1
address E-1
. None

Tenant E-1
shall E-1
deposit E-1
with E-1
Landlord E-1
the E-1
sum E-1
of E-1
DOLLARS E-1
( E-1
$ E-1
) E-1
receipt E-1
of E-1
which E-1
is E-1
hereby E-1
acknowledged E-1
by E-1
Landlord E-1
, E-1
as E-1
security E-1
for E-1
any E-1
damage E-1
caused E-1
to E-1
the E-1
Premises E-1
during None
the T-1
term T-1
hereof T-1
. None

The E-1
Premises E-1
shall E-1
be E-1
used E-1
and E-1
occupied E-1
by E-1
Tenant E-1
and E-1
Tenant E-1
's E-1
immediate E-1
family E-1
, E-1
consisting E-1
of E-1
, E-1
exclusively E-1
, E-1
as E-1
a E-1
private E-1
single E-1
family E-1
dwelling E-1
, E-1
and E-1
no E-1
part E-1
of E-1
the E-1
Premises E-1
shall E-1
be E-1
used E-1
by E-1
Tenant E-1
for E-1
the E-1
purpose E-1
of E-1
carrying E-1
on E-1
any E-1
business E-1
, E-1
profession E-1
, E-1
or E-1
trade E-1
of E-1
any E-1
kind E-1
, E-1
or E-1
for E-1
any E-1
purpose E-1
other E-1
than E-1
as E-1
a E-1
private E-1
single E-1
family E-1
dwelling E-1
at E-1
any E-1
time E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

If None
possession E-1
is E-1
tendered E-1
within None
such T-1
time T-1
, None
Tenant E-2
agrees E-2
to E-2
accept E-2
the E-2
demised E-2
Premises E-2
and E-2
pay E-2
the E-2
rental E-2
herein E-2
provided E-2
. None

In None
the None
event None
possession E-1
can E-1
not E-1
be E-1
delivered E-1
within None
such T-1
time T-1
, None
then E-2
this E-2
Agreement E-2
and E-2
all E-2
rights E-2
hereunder E-2
shall E-2
terminate E-2
. None

Tenant E-1
will E-1
, E-1
at E-1
its E-1
sole E-1
expense E-1
, E-1
keep E-1
and E-1
maintain E-1
the E-1
Premises E-1
and E-1
appurtenances E-1
in E-1
good E-1
and E-1
sanitary E-1
condition E-1
and E-1
repair E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

Landlord E-1
and E-1
Landlord E-1
's E-1
agents E-1
shall E-1
have E-1
the E-1
right E-1
at E-1
all E-1
reasonable E-1
times E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

Landlord E-1
and E-1
its E-1
agents E-1
shall E-1
further E-1
have E-1
the E-1
right E-1
to E-1
exhibit E-1
the E-1
Premises E-1
and E-1
to E-1
display E-1
the E-1
usual E-1
`` E-1
for E-1
sale E-1
'' E-1
, E-1
`` E-1
for E-1
rent E-1
'' E-1
or E-1
`` E-1
vacancy E-1
'' E-1
signs E-1
on E-1
the E-1
Premises E-1
at E-1
any E-1
time E-1
within None
forty- T-1
five T-1
( T-1
45 T-1
) T-1
days T-1
before None
the E-2
expiration E-2
of E-2
this E-2
Lease E-2
. None

Upon None
the T-1
expiration T-1
of T-1
the T-1
term T-1
hereof T-1
, None
Tenant E-1
shall E-1
surrender E-1
the E-1
Premises E-1
in E-1
as E-1
good E-1
a E-1
state E-1
and E-1
condition E-1
as E-1
they E-1
were E-1
at E-1
the E-1
commencement E-1
of E-1
this E-1
Agreement E-1
, E-1
reasonable E-1
use E-1
and E-1
wear E-1
and E-1
tear E-1
thereof E-1
and E-1
damages E-1
by E-1
the E-1
elements E-1
excepted E-1
. None

If None
Tenant E-2
fails E-2
to E-2
comply E-2
with E-2
any E-2
of E-2
the E-2
material E-2
provisions E-2
of E-2
this E-2
Agreement E-2
, E-2
other E-2
than E-2
the E-2
covenant E-2
to E-2
pay E-2
rent E-2
, E-2
or E-2
of E-2
any E-2
present E-2
rules E-2
and E-2
regulations E-2
or E-2
any E-2
that E-2
may E-2
be E-2
hereafter E-2
prescribed E-2
by E-2
Landlord E-2
, E-2
or E-2
materially E-2
fails E-2
to E-2
comply E-2
with E-2
any E-2
duties E-2
imposed E-2
on E-2
Tenant E-2
by E-2
statute E-2
, None
within None
seven T-1
( T-1
7 T-1
) T-1
days T-1
after E-1
delivery E-1
of E-1
written E-1
notice E-1
by E-1
Landlord E-1
specifying E-1
the E-1
non-compliance E-1
and E-1
indicating E-1
the E-1
intention E-1
of E-1
Landlord E-1
to E-1
terminate E-1
the E-1
Lease E-1
by E-1
reason E-1
thereof E-1
, None
Landlord E-3
may E-3
terminate E-3
this E-3
Agreement E-3
. None

In None
the None
event None
that None
any E-1
payment E-1
required E-1
to E-1
be E-1
paid E-1
by E-1
Tenant E-1
hereunder E-1
is E-1
not E-1
made E-1
within None
three T-1
( T-1
3 T-1
) T-1
days T-1
, None
Tenant E-2
shall E-2
pay E-2
to E-2
Landlord E-2
, E-2
in E-2
addition E-2
to E-2
such E-2
payment E-2
or E-2
other E-2
charges E-2
due E-2
hereunder E-2
, E-2
a E-2
`` E-2
late E-2
fee E-2
'' E-2
in E-2
the E-2
amount E-2
of E-2
DOLLARS E-2
( E-2
$ E-2
) E-2
. None

If None
Tenant E-1
abandons E-1
the E-1
Premises E-1
or E-1
any E-1
part E-1
thereof E-1
at None
any None
time None
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
, None
Landlord E-2
may E-2
, E-2
at E-2
Landlord E-2
's E-2
option E-2
, E-2
obtain E-2
possession E-2
of E-2
the E-2
Premises E-2
in E-2
the E-2
manner E-2
provided E-2
by E-2
law E-2
, E-2
and E-2
without E-2
becoming E-2
liable E-2
to E-2
Tenant E-2
for E-2
damages E-2
or E-2
for E-2
any E-2
payment E-2
of E-2
any E-2
kind E-2
whatever E-2
. None

In None
the None
event None
that None
Landlord E-1
accepts E-1
new E-1
rent E-1
from E-1
Tenant E-1
after None
the T-1
termination T-1
date T-1
, None
a E-2
month-to E-2
month E-2
tenancy E-2
shall E-2
be E-2
created E-2
. None

Upon None
termination T-1
of T-1
the T-1
tenancy T-1
, None
all E-1
funds E-1
held E-1
by E-1
the E-1
landlord E-1
as E-1
security E-1
deposit E-1
may E-1
be E-1
applied E-1
to E-1
the E-1
payment E-1
of E-1
accrued E-1
rent E-1
and E-1
the E-1
amount E-1
of E-1
damages E-1
that E-1
the E-1
landlord E-1
has E-1
suffered E-1
by E-1
reason E-1
of E-1
the E-1
tenant E-1
's E-1
noncompliance E-1
with E-1
the E-1
terms E-1
of E-1
this E-1
Ohio E-1
Lease E-1
Agreement E-1
or E-1
with E-1
any E-1
and E-1
all E-1
laws E-1
, E-1
ordinances E-1
, E-1
rules E-1
and E-1
orders E-1
of E-1
any E-1
and E-1
all E-1
governmental E-1
or E-1
quasi-governmental E-1
authorities E-1
affecting E-1
the E-1
cleanliness E-1
, E-1
use E-1
, E-1
occupancy E-1
and E-1
preservation E-1
of E-1
the E-1
Premises E-1
. None

If None
deductions E-2
exceed E-2
the E-2
security E-2
deposit E-2
, None
Tenant E-3
will E-3
pay E-3
to E-3
Landlord E-3
the E-3
excess E-3
within None
ten T-1
days T-1
after None
Landlord E-1
makes E-1
written E-1
demand E-1
. None

In None
the None
event None
Landlord E-1
can E-1
not E-1
deliver E-1
possession E-1
of E-1
the E-1
Premises E-1
to E-1
Tenant E-1
upon None
the T-1
commencement T-1
of T-1
the T-1
Lease T-1
term T-1
, None
then E-2
Landlord E-2
or E-2
its E-2
agents E-2
shall E-2
have E-2
no E-2
liability E-2
. None

if None
possession E-1
is E-1
tendered E-1
within None
such T-1
time T-1
, None
Tenant E-2
agrees E-2
to E-2
accept E-2
the E-2
demised E-2
Premises E-2
and E-2
pay E-2
the E-2
rental E-2
herein E-2
. None

In None
the None
event None
possession E-1
can E-1
not E-1
be E-1
delivered E-1
within None
such T-1
time T-1
, None
then E-2
this E-2
Agreement E-2
and E-2
all E-2
rights E-2
hereunder E-2
shall E-2
terminate E-2
. None

Tenant E-1
will E-1
, E-1
at E-1
its E-1
sole E-1
expense E-1
, E-1
keep E-1
and E-1
maintain E-1
the E-1
Premises E-1
and E-1
appurtenances E-1
in E-1
good E-1
and E-1
sanitary E-1
condition E-1
and E-1
repair E-1
during None
the T-1
term T-1
of T-1
this T-1
Ohio T-1
Lease T-1
Agreement T-1
and T-1
any T-1
renewal T-1
thereof T-1
. None

If None
Tenant E-2
fails E-2
to E-2
comply E-2
with E-2
any E-2
of E-2
the E-2
material E-2
provisions E-2
of E-2
this E-2
Ohio E-2
Lease E-2
Agreement E-2
, E-2
other E-2
than E-2
the E-2
covenant E-2
to E-2
pay E-2
rent E-2
, E-2
or E-2
of E-2
any E-2
present E-2
rules E-2
and E-2
regulations E-2
or E-2
any E-2
that E-2
may E-2
be E-2
hereafter E-2
prescribed E-2
by E-2
Landlord E-2
, E-2
or E-2
materially E-2
fails E-2
to E-2
comply E-2
with E-2
any E-2
duties E-2
imposed E-2
on E-2
Tenant E-2
by E-2
statute E-2
, None
within None
seven T-1
( T-1
7 T-1
) T-1
days T-1
after None
delivery E-1
of E-1
written E-1
notice E-1
by E-1
Landlord E-1
specifying E-1
the E-1
noncompliance E-1
and E-1
indicating E-1
the E-1
intention E-1
of E-1
Landlord E-1
to E-1
terminate E-1
the E-1
Lease E-1
by E-1
reason E-1
thereof E-1
, None
Landlord E-3
may E-3
terminate E-3
this E-3
Ohio E-3
Lease E-3
Agreement E-3
. None

If None
Tenant E-1
abandons E-1
the E-1
Premises E-1
or E-1
any E-1
part E-1
thereof E-1
at E-1
any E-1
time E-1
during None
the T-1
term T-1
of T-1
this T-1
Ohio T-1
Lease T-1
Agreement T-1
, None
Landlord E-2
may E-2
, E-2
at E-2
Landlord E-2
's E-2
option E-2
, E-2
obtain E-2
possession E-2
of E-2
the E-2
Premises E-2
in E-2
the E-2
manner E-2
provided E-2
by E-2
law E-2
, E-2
and E-2
without E-2
becoming E-2
liable E-2
to E-2
Tenant E-2
for E-2
damages E-2
or E-2
for E-2
any E-2
payment E-2
of E-2
any E-2
kind E-2
whatever E-2
. None

The E-1
term E-1
of E-1
this E-1
Agreement E-1
shall E-1
be E-1
a E-1
period E-1
of E-1
one E-1
( E-1
1 E-1
) E-1
year E-1
, None
between None
____ T-1
and None
_____ T-2
. None

Written E-1
notice E-1
of E-1
termination E-1
is E-1
to E-1
be E-1
given E-1
by E-1
either E-1
party E-1
before None
the T-1
designated T-1
date T-1
of T-1
termination T-1
. None

To E-1
Landlord E-1
's E-1
knowledge E-1
, E-1
this E-1
house E-1
was E-1
built E-1
before None
1978 T-1
. None

If None
so E-2
performed E-2
by E-2
Landlord E-2
, None
Tenant E-3
shall E-3
reimburse E-3
Landlord E-3
for E-3
the E-3
cost E-3
of E-3
such E-3
work E-3
within None
ten T-1
( T-1
10 T-1
) T-1
days T-1
after None
written E-1
notice E-1
. None

Tenant E-2
fails E-2
to E-2
pay E-2
rent E-2
or E-2
any E-2
other E-2
charges E-2
due E-2
under E-2
this E-2
Agreement E-2
within None
ten T-1
( T-1
10 T-1
) T-1
days T-1
after None
the E-1
due E-1
date E-1
. None

Tenant E-2
fails E-2
to E-2
cure E-2
the E-2
same E-2
within None
five T-1
( T-1
5 T-1
) T-1
days T-1
after None
written E-1
notice E-1
thereof E-1
from E-1
Landlord E-1
. None

Tenant E-2
shall E-2
inspect E-2
and E-2
certify E-2
that E-2
the E-2
Premises E-2
has E-2
a E-2
working E-2
smoke E-2
detector E-2
or E-2
detectors E-2
within None
three T-1
( T-1
3 T-1
) T-1
days T-1
after None
taking E-1
possession E-1
thereof E-1
. None

Within None
21 T-1
days T-1
of None
the E-1
TENANT E-1
vacating E-1
the E-1
premises E-1
, None
LANDLORD E-2
shall E-2
furnish E-2
TENANT E-2
a E-2
written E-2
statement E-2
indicating E-2
any E-2
amounts E-2
deducted E-2
from E-2
the E-2
security E-2
deposit E-2
and E-2
returning E-2
the E-2
balance E-2
to E-2
the E-2
TENANT E-2
. None

LANDLORD E-1
may E-1
enter E-1
and E-1
inspect E-1
the E-1
premises E-1
during None
normal T-1
business T-1
hours T-1
. None

On None
or None
after None
July T-1
1 T-1
, T-1
2018 T-1
, None
for E-1
residential E-1
leases E-1
entered E-1
into E-1
, E-1
the E-1
landlord E-1
must E-1
incorporate E-1
the E-1
following E-1
disclosures E-1
into E-1
the E-1
lease E-1
in E-1
type E-1
no E-1
smaller E-1
than E-1
8-point E-1
font E-1
: None

The E-2
Tenant E-2
is E-2
responsible E-2
to E-2
reimburse E-2
Owner E-2
for E-2
these E-2
costs E-2
within None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
of None
demand E-1
for E-1
payment E-1
. None

If None
the E-1
Tenant E-1
renders E-1
that E-1
unit E-1
uninhabitable E-1
, None
Tenant E-2
shall E-2
still E-2
be E-2
responsible E-2
to E-2
pay E-2
for E-2
the E-2
rent E-2
during None
the T-1
time T-1
. None

Within None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
of None
demand E-1
for E-1
payment E-1
, None
failure E-2
to E-2
reimburse E-2
Owner E-2
from E-2
Owner E-2
shall E-2
constitute E-2
a E-2
lease E-2
violation E-2
and E-2
Tenant E-2
shall E-2
be E-2
subject E-2
to E-2
eviction E-2
. None

The E-3
lease E-3
terminates E-3
if None
the E-2
Tenant E-2
terminates E-2
the E-2
lease E-2
with E-2
a E-2
minimum E-2
of E-2
thirty E-2
( E-2
30 E-2
) E-2
calendar E-2
days E-2
written E-2
notice E-2
no None
more None
than None
sixty T-1
( T-1
60 T-1
) T-1
days T-1
, None
after None
the E-1
initial E-1
term E-1
. None

After None
deducting E-1
the E-1
amount E-1
, None
if E-2
any E-2
, E-2
used E-2
to E-2
reimburse E-2
the E-2
Owner E-2
, E-2
the E-2
Owner E-2
must E-2
promptly E-2
refund E-2
the E-2
full E-2
amount E-2
of E-2
the E-2
unused E-2
balance E-2
to E-2
the E-2
Tenant E-2
within None
fourteen T-1
( T-1
14 T-1
) T-1
days T-1
. None

If None
the E-1
Tenant E-1
vacates E-1
the E-1
unit E-1
prior None
to None
the T-1
expiration T-1
of T-1
the T-1
initial T-1
term T-1
, None
Tenant E-2
shall E-2
be E-2
liable E-2
to E-2
pay E-2
Owner E-2
for E-2
all E-2
reasonable E-2
costs E-2
incurred E-2
by E-2
Owner E-2
in E-2
turning E-2
over E-2
the E-2
unit E-2
. None

Upon None
expiration T-1
, None
this E-1
Agreement E-1
shall E-1
become E-1
a E-1
month-to-month E-1
agreement E-1
AUTOMATICALLY E-1
. None

This E-2
deposit E-2
money E-2
minus E-2
any E-2
necessary E-2
charges E-2
for E-2
missing/dead E-2
light E-2
bulbs E-2
, E-2
repairs E-2
, E-2
cleaning E-2
, E-2
etc. E-2
, E-2
will E-2
then E-2
be E-2
returned E-2
to E-2
Tenant E-2
with E-2
a E-2
written E-2
explanation E-2
of E-2
deductions E-2
, None
within None
60 T-1
days T-1
after None
they E-1
have E-1
vacated E-1
the E-1
property E-1
. None

Owners E-1
charge E-1
a E-1
fee E-1
of E-1
$ E-1
for E-1
providing E-1
this E-1
service E-1
between None
the T-1
hours T-1
of T-1
8 T-1
am T-1
and None
6 T-2
pm T-2
. None

If None
there E-2
is E-2
anything E-2
about E-2
the E-2
condition E-2
of E-2
the E-2
property E-2
that E-2
is E-2
not E-2
good E-2
, None
they E-3
agree E-3
to E-3
report E-3
it E-3
to E-3
the E-3
Landlord E-3
within None
3 T-1
days T-1
of None
taking E-1
possession E-1
of E-1
the E-1
property E-1
. None

They E-2
specifically E-2
authorize E-2
Landlord E-2
to E-2
deduct E-2
amounts E-2
of E-2
unpaid E-2
bills E-2
from E-2
their E-2
Security E-2
Deposits E-2
in None
the None
event None
they E-1
remain E-1
unpaid E-1
after None
termination T-1
of T-1
this T-1
agreement T-1
. None

You E-1
agree E-1
to E-1
pay E-1
us E-1
$ E-1
as None
of None
the T-1
date T-1
of T-1
this T-1
Lease T-1
. None

If None
we E-2
have E-2
not E-2
received E-2
your E-2
Monthly E-2
Rent E-2
within None
___ T-1
days T-1
of None
the E-1
due E-1
date E-1
, None
you E-3
will E-3
pay E-3
interest E-3
at E-3
the E-3
rate E-3
of E-3
% E-3
per E-3
month E-3
on E-3
the E-3
amount E-3
due E-3
. None

You E-1
agree E-1
to E-1
pay E-1
us E-1
the E-1
Security E-1
Deposit E-1
as None
of None
the T-1
date T-1
of T-1
this T-1
Lease T-1
. None

If None
you E-2
have E-2
carried E-2
out E-2
your E-2
promises E-2
under E-2
this E-2
Lease E-2
, None
we E-3
shall E-3
return E-3
the E-3
Security E-3
Deposit E-3
to E-3
you E-3
within None
30 T-1
days T-1
after None
the E-1
termination E-1
of E-1
your E-1
tenancy E-1
. None

If None
we E-1
keep E-1
all E-1
or E-1
any E-1
part E-1
of E-1
your E-1
Security E-1
Deposit E-1
, None
within None
the T-1
time T-1
required T-1
by T-1
law T-1
we E-2
will E-2
give E-2
you E-2
